Header Information_RECTYPE,TABLE,TABLE_NUMBER,TABLE_DESCRIPTION,SECTION,SECTION_DESCRIPTION,PART,PART_DESCRIPTION,ORDER,Variable Information_RECTYPE,VARIABLE_NAME,VARIABLE_DESCRIPTION,START_POSITION,FORMAT,CHANGE,CHANGE_TYPE
EAPA,EXPN,6,Detailed Expenditures Files,6,"Appliances, Household Equipment, and Other Selected Items",A,Purchase of Household Appliances,24,EAPA,QYEAR,"Year and quarter of the interview, for use in matching to the other files
 CODED
 20121  2012, 1st quarter
 20122  2012, 2nd quarter
 20123  2012, 3rd quarter
 20124  2012, 4th quarter
 20131  2013, 1st quarter
 BLS derived",1,CHAR(5),,
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,VMISCHEP,"Expenditures on miscellaneous household equipment for owned vacation homes last quarter
 690243
",3902,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,VMISCHEC,"Expenditures on miscellaneous household equipment for owned vacation homes this quarter
 same UCC as above
",3912,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,UTILOWNP,"Expenditures on owned vacation home utilities last quarter including water, trash, electricity, and fuels VFUELOIP+VOTHRFLP+VELECTRP+VNATLGAP
 +VWATERPP
",3922,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,UTILOWNC,"Expenditures on owned vacation home utilities this quarter including water, trash, electricity, and fuels same composition as above
",3932,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,VFUELOIP,"Expenditures on fuel oil for owned vacation homes last quarter
 250113",3942,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,VFUELOIC,"Expenditures on fuel oil for owned vacation homes this quarter
 Same UCC as above",3952,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,VOTHRFLP,"Expenditures on other fuels for owned vacation homes last quarter
 250213   250223   250903   250913",3962,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,VOTHRFLC,"Expenditures on other fuels for owned vacation homes this quarter
 same UCCs as above
",3972,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,VELECTRP,"Expenditures on electricity for owned vacation homes last quarter
 260113
",3982,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,VELECTRC,"Expenditures on electricity for owned vacation homes this quarter
 same UCC as above
",3992,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,VNATLGAP,"Expenditures on natural gas for owned vacation homes last quarter
 260213
",4002,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,VNATLGAC,"Expenditures on natural gas for owned vacation homes this quarter
 same UCC as above
",4012,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,VWATERPP,"Expenditures on water and public services for owned vacation homes last quarter
 270213   270413   270903
",4022,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,VWATERPC,"Expenditures on water and public services for owned vacation homes this quarter
 Same UCCs as above
",4032,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,MRTPRNOP,"Outlays on owned vacation home mortgage principle last quarter
 830102   830202   830204   880320
",4042,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,MRTPRNOC,"Outlays on owned vacation home mortgage principle this quarter
 same UCCs as above
",4052,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,UTILRNTP,"Expenditures on rented vacation home utilities last quarter including water, trash, electricity, and fuels RFUELOIP+ROTHRFLP+RELECTRP+RNATLGAP
 +RWATERPP
",4062,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,UTILRNTC,"Expenditures on rented vacation home utilities this quarter including water, trash, electricity, and fuels same composition as above
",4072,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,RFUELOIP,"Expenditures on fuel oil for rented vacation homes last quarter
 250114
",4082,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,RFUELOIC,"Expenditures on fuel oil for rented vacation homes this quarter
 same UCC as above
",4092,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ROTHRFLP,"Expenditures on other fuels for rented vacation homes last quarter
 250214   250224   250904   250914",4102,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ROTHRFLC,"Expenditures on other fuels for rented vacation homes this quarter
 same UCCs as above
",4112,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,RELECTRP,"Expenditures on electricity for rented vacation homes last quarter
 260114
",4122,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,RELECTRC,"Expenditures on electricity for rented vacation homes this quarter
 same UCC as above
",4132,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,RNATLGAP,"Expenditures on natural gas for rented vacation homes last quarter
 260214
",4142,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,RNATLGAC,"Expenditures on natural gas for rented vacation homes this quarter
 same UCC as above
",4152,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,RWATERPP,"Expenditures on water and public services for rented vacation homes last quarter
 270214   270414   270904
",4162,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,RWATERPC,"Expenditures on water and public services for rented vacation homes this quarter
 same UCCs as above
",4172,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ETOTALP,"Total outlays last quarter, sum of outlays from all major expenditure categories.
 FOODPQ + ALCBEVPQ + EHOUSNGP + APPARPQ +
 ETRANPTP + HEALTHPQ + EENTRMTP +
 PERSCAPQ + READPQ + EDUCAPQ + TOBACCPQ +
 EMISCELP + CASHCOPQ + PERINSPQ
",4206,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ETOTALC,"Total outlays this quarter, sum of outlays from all major expenditure categories.
 Same composition as above
",4216,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ETOTAPX4,"Adjusted total outlays last quarter, sum of outlays from all major expenditure categories.
 FOODPQ + ALCBEVPQ + EHOUSNGP + APPARPQ +
 ETRANPTP + HEALTHPQ + EENTRMTP +
 PERSCAPQ + READPQ + EDUCAPQ + TOBACCPQ +
 MISC1PQ + MISC2PQ * (4) + EMISCMTP + PERINSPQ
",4226,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ETOTACX4,"Adjusted total outlays this quarter, sum of outlays from all major expenditure categories.
 Same composition as above
",4236,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EHOUSNGP,"Total housing outlays last quarter including maintenance, fuels, public services, household operations, house furnishings, and mortgage (lump sum home equity loan or line of credit home equity loan) principle and interest.
ESHELTRP + UTILPQ + HOUSOPPQ + HOUSEQPQ",4246,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EHOUSNGC,"Total housing outlays this quarter including maintenance, fuels, public services, household operations, house furnishings, and mortgage (lump sum home equity loan or line of credit home equity loan) principle and interest. Same composition as above
",4256,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ESHELTRP,"Shelter outlays last quarter including mortgage principle and interest for owned home and/or vacation home, rents, insurance, taxes, and maintenance.
 EOWNDWLP + RENDWEPQ + EOTHLODP
",4266,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ESHELTRC,"Shelter outlays this quarter including mortgage principle and interest for owned home and/or vacation home, rents, insurance, taxes, and maintenance.
 Same composition as above
",4276,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EOWNDWLP,"Owned home outlays last quarter including mortgage principal and interest, property taxes, maintenance, insurance, and other expenses.
 OWNDWEPQ + EMRTPNOP
",4286,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EOWNDWLC,"Owned home outlays this quarter including mortgage principal and interest, property taxes, maintenance, insurance, and other expenses.
 Same composition as above
",4296,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EOTHLODP,"Outlays for other lodging last quarter such as owned vacation home, including mortgage principal and interest, property taxes, maintenance, insurance, and other expenses.  
OTHLODPQ +  EMRTPNVP",4306,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EOTHLODC,"Outlays for other lodging this quarter such as owned vacation home, including mortgage principal and interest, property taxes, maintenance, insurance, and other expenses. Same composition as above
",4316,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EMRTPNOP,"Mortgage principal outlays last quarter for owned home.
830201  830203  880120
 Since the value of the cost variable for these UCCs are always negative, the absolute value of the MTAB costs are used to convert the values of this family file variable to positive values.",4326,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EMRTPNOC,"Mortgage principal outlays this quarter for owned home. Same composition as above
",4336,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EMRTPNVP,"Mortgage principal outlays last quarter for owned vacation home.
 830202  830204  880320
 Since the value of the cost variable for these UCCs are always negative, the absolute value of the MTAB costs are used to convert the values of this family file variable to positive values.",4346,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EMRTPNVC,"Mortgage principal outlays this quarter for owned vacation home.
 Same composition as above
",4356,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ETRANPTP,"Total outlays for transportation last quarter including down payment, principal and finance charges paid on loans, gasoline and motor oil, maintenance and repairs, insurance, public and other transportation, and vehicle rental licenses and other charges.
 EVEHPURP + GASMOPQ + MAINRPPQ + VEHINSPQ
 + VRNTLOPQ + PUBTRAPQ",4366,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ETRANPTC,"Total outlays for transportation this quarter including down payment, principal and finance charges paid on loans, gasoline and motor oil, maintenance and repairs, insurance, public and other transportation, and vehicle rental licenses and other charges.
 Same composition as above",4376,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EVEHPURP,"Outlays for vehicle purchases last quarter including down payment, principal and interest paid on loans, or if not financed, purchase amount.
 ECARTKNP + ECARTKUP + EOTHVEHP
",4386,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EVEHPURC,"Outlays for vehicle purchases this quarter including down payment, principal and interest paid on loans, or if not financed, purchase amount.
 Same composition as above
",4396,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ECARTKNP,"Outlays for new vehicle purchases last quarter including down payment, principal and interest paid on loans, or if not financed, purchase amount.
 870101  870102  870103  870104",4406,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ECARTKNC,"Outlays for new vehicle purchases this quarter including down payment, principal and interest paid on loans, or if not financed, purchase amount.
 Same composition as above
",4416,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ECARTKUP,"Outlays for used vehicle purchases last quarter including down payment, principal and interest paid on loans, or if not financed, purchase amount.
 870201  870202  870203  870204",4426,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ECARTKUC,"Outlays for used vehicle purchases this quarter including down payment, principal and interest paid on loans, or if not financed, purchase amount.
 Same composition as above
",4436,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EOTHVEHP,"Outlays for other vehicle purchases last quarter such as motorcycles and airplanes including down payment, principal and interest paid on loans, or if not financed, purchase amount.
 870301  870302  870303  870304",4446,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EOTHVEHC,"Outlays for other vehicle purchases this quarter such as motorcycles and airplanes including down payment, principal and interest paid on loans, or if not financed, purchase amount.
 Same composition as above
",4456,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EENTRMTP,"Total entertainment outlays last quarter including sound systems, sports equipment, toys, cameras, and down payments on boats and campers.
 FEEADMPQ + TVRDIOPQ + PETTOYPQ + EOTHENTP",4466,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EENTRMTC,"Total entertainment outlays this quarter including sound systems, sports equipment, toys, cameras, and down payments on boats and campers.
 Same composition as above
",4476,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EOTHENTP,"Outlays for other entertainment supplies last quarter, equipment, and services including down payments on boats and campers.
 ENOMOTRP + EMOTRVHP + EENTMSCP
",4486,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EOTHENTC,"Outlays for other entertainment supplies this quarter, equipment, and services including down payments on boats and campers.
 Same composition as above
",4496,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ENOMOTRP,"Outlays for non-motored recreational vehicles last quarter.
870401  870402  870403  870404  870501  870502  870503 870504",4506,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,ENOMOTRC,"Outlays for non-motored recreational vehicles this quarter. Same composition as above
",4516,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EMOTRVHP,"Outlays for motored recreational vehicles last quarter.  
870605  870606  870607  870608  870701  870702  870703  870704  870801  870802  870803  870804",4526,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EMOTRVHC,"Outlays for motored recreational vehicles this quarter. Same composition as above
",4536,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EENTMSCP,"Miscellaneous entertainment outlays last quarter including photographic and sports equipment  and boat and RV rentals.
520901  520904  520907  600110  600210  600310  600410  600420  600430  600901  600902  610210  610230  620320  620330  620905  620906  620908  620909  620919  620921  620922   620930",4546,"NUM(10,3)"
FSUM,FMLY,1,Consumer Unit (CU) Characteristics And Income File,,Summary Expenditure Data,,,6.5,FSUM,EENTMSCC,Miscellaneous entertainment outlays this quarter including photographic and sports equipment  and boat and RV rentals. Same composition as above,4556,"NUM(10,3)"
